32121	借呗借不了的原因	借呗还进去的钱不能借了	0
32122	线下门店消费，用花呗付款返现可翻倍	到店花呗消费返现翻倍资格必须是境外吗	0
32123	借呗借款借一年是一年还请还是一个月一还	蚂蚁借呗可不可以借一个月	0
32124	我怎么会没有蚂蚁花呗	为什么？我没有看到花呗的提前还款	0
32125	可以使用花呗代付吗	花呗怎样代付	1
32126	我想申请借呗还钱	借呗借钱没到账能取消不	0
32127	我的借呗的额度干嘛没有了	为什么借呗我申请的额度高就关闭了	1
32128	为什么不支持花呗付款了	我是商家，为什么花呗不支持，要咋办	0
32129	帮我看看怎么花呗还账	花呗还账日期查询	0
32130	花呗和借呗不能同时拥有吗	借呗和花呗可以同时开通	0
32131	帮我申请借呗	我想注销掉换蚂蚁借呗	0
32132	这个退款，退到花呗，我怎么看不到	退款怎么花呗还有	0
32133	怎么才能提升花呗额度	花呗额度怎么提升阿	1
32134	为什么我还不可以借呗	为什么我老用支付宝都不给到我借呗	0
32135	花呗预授权在哪里点	预授权花呗pass	0
32136	蚂蚁借呗还清，还有没还记录发过来	蚂蚁借呗已经还了，这么还发信息说没有还	1
32137	蚂蚁借呗能分***期	蚂蚁借呗本月账单可以分期吗	0
32138	怎么删掉花呗借呗	花呗不用能删掉	0
32139	为什么蚂蚁借呗不出来	为什么我的蚂蚁借呗无法借款了那	1
32140	我得支付宝里怎么没有花呗	我的支付宝开通了花呗了吗	0
32141	我***月买的东西不是都付款了吗，怎么花呗里面还说没有付款咧	为什么我购买东西已从我的信用卡支付了，花呗帐户还要付数	0
32142	花呗被冻结！还能不能在用	我的花呗，现在能用吗	0
32143	为什么我的借呗还不升额度	申请提升借呗的额度	0
32144	花呗是自动在支付宝卡上扣钱吗	花呗 是自动扣款吗	1
32145	升级白金花呗	借呗现在在升级吗	0
32146	我的借呗还款是败了	借呗不是每月一号还款么	0
32147	可以永久关闭借呗吗	我想永久关闭蚂蚁借呗这个功能	0
32148	借呗怎么申请开通	借呗怎么申请	1
32149	这笔钱在支付宝余额上少的，我去哪个银行查	转入余额宝的额度是多少	0
32150	花呗开通不使用会有其他费用吗	开通花呗后，一次不用可以吗？有手续费吗	1
32151	我想打电话花呗	要花呗打电话给我	0
32152	借呗停用什么时候才恢复阿	逾期了今天才还上 借呗什么时候能恢复	0
32153	我还了花呗怎么还显示欠钱	花呗还款了怎么没显示	0
32154	我把蚂蚁花呗提前还款了，可是退款钱去哪了	花呗已还清但是支付宝单车退款的钱显示退回花呗 钱去哪了	0
32155	怎样设置成优先花呗付款	用花呗付款了，在哪设置分期	0
32156	花呗还款日期	我的花呗应还多少	0
32157	支付宝上花呗分期还	花吧账单分期	0
32158	借呗还款自动从银行卡扣费	蚂蚁借呗的自动还款信息	0
32159	今天借呗有用没有啦	为什么借呗借款没有账	0
32160	蚂蚁借呗第一次审核未通过下次要多久	蚂蚁借呗提交申请要多久才能审核成功	0
32161	退到花呗了但没看到钱	退款提示在花呗怎么没看到退款钱在花呗里面	1
32162	可以用积分提高借呗额度吗	借呗提示用完了是有额度吗	0
32163	怎么没借呗	蚂蚁借呗没额度怎么办	0
32164	我的花呗已经还完怎么还不能用	我已经全部还清了花呗啦！不可以再用了吗	0
32165	借呗欠款可不可以合算后从新分期还款	使用花呗分期后，可以提前还要全款吗	0
32166	花呗还款以后额度怎么不变	为什么我花呗还款了，额度却不增加	1
32167	花呗分期后提前还清也有手续费吗	花呗账单分期提前还清还算手续费吗	1
32168	我的花呗已经还了。为什么这上面还是显示没还	为什么我的花呗还了还有账单	0
32169	用花呗付款，怎么还款	用花呗付款，怎么说先零付款	0
32170	我有一个订单选择不了花呗支付	花呗充不了话费了	0
32171	如何查看余额宝自动还款蚂蚁花呗	怎么设置余额宝每月自动还花呗帐单	1
32172	我的迪拜单车费，为什么会退在花呗里面	钱已经还了，为什么退的款还到花呗里了	0
32173	花呗能申请开通吗	网页登录支付宝不能开通花呗吗	0
32174	用借呗这么久了，到现在都不不升额度	为什么我借呗额度提升不了	1
32175	花呗分期提前还款有息吗	花呗分期怎么提前还款	0
32176	能给我提高花呗金额吗	花呗收款限额，有怎么才能提高	1
32177	我的手机号更换了为什么花呗用不了	我怎么修改不了花呗金额	0
32178	听说借呗会关闭	我的借呗是关闭了吗	0
32179	花呗没还影响大吗	花呗***号还会不会影响信用	0
32180	同一个身份证名下的两个支付宝的花呗额度是否共享	同一身份证是否只能开通一个花呗	0
32181	我怎么蚂蚁借呗没有额度	为什么我的蚂蚁借呗会有暂无信用额度	1
32182	花呗分期还款手续费多少	花呗分期还款的利息怎么算的	0
32183	借呗被暂停使用，什么时候能恢复	大概什么什么时候恢复借呗	1
32184	蚂蚁借呗提前还款会影响信誉分吗	蚂蚁借呗提前还款，影响什么	0
32185	没有到还款日提前还款，继续用花呗之后还会继续在还款日还款吗	花呗在***月***日前还款。包括***号码。要是没有还。会增加多少	0
32186	退款后花呗金额怎么没变	花呗已经退款了为什么金额没有变	1
32187	在支付宝或者携程预订酒店用花呗支付	在花呗上怎么预定酒店	0
32188	花呗成负额度会不会有什么影响	花呗老是分期会不会影响额度	0
32189	花呗能不能关掉自动还款	爱奇艺自动付款怎么取消掉花呗，不想用花呗	0
32190	我借呗怎么给我关闭了	请您看看我的账户，我为什么没有借呗	0
32191	借呗最长时间可以延长吗	借呗可以延长时间还款嘛	0
32192	蚂蚁借呗的钱只能在淘宝花嘛	借呗的钱能提现么	0
32193	借呗分期可以用账户余额还款吗	借呗分期付可以更改吗	0
32194	无法使用花呗购物，有微贷逾期记录	有过贷款逾期记录，什么时候能恢复花呗	0
32195	可以帮我取消花呗吗	帮我把花呗关了吧才***懒得用	1
32196	为什么自动还款花呗	每个月花呗都会自动给钱么	0
32197	现在花呗不能用了	怎么我的花呗不能用	1
32198	上一次，我还过***元了，为花呗这上面的***元还没有显示还	我的里面咋没有显示花呗分期这项	0
32199	我不花呗付钱取消	我不想用花呗付款，直接用信用卡	0
32200	怎么设置不是花呗	不小心设置成花呗支付，怎么修改回来	0
32201	蚂蚁借呗最多可以贷多少	我借呗多少额度	0
32202	花呗自动还款会从余额宝扣款吗	使用花呗付款还款日是自动扣款吗	0
32203	取消找好友还花呗	找朋友帮还花呗这个刚生成能取消吗	1
32204	花呗如何提前分期	花呗能分期付款不	0
32205	我的店可以用花呗吗	去店里消费可以用花呗吗	0
32206	我得信用度挺高的，为什么借呗用不了	为什么我还开通不了借呗	0
32207	我的花呗有额，为什么确用不了	我的花呗额度***，为什么只能使用***	0
32208	什么能影响花呗金额	影响花呗一个月额度的因素	1
32209	花呗还款是啥	花呗还款是真的	0
32210	花呗为什么不能余额宝还款	为啥还款逾期半年用不了花呗	0
32211	网上支付花呗能返现吗	花呗境外平台线上付款可以返现吗	0
32212	借呗还款日当天 不能再借款吗	蚂蚁借呗要一次性还清才能再借吗	0
32213	花呗自动扣款什么意思	花呗主动还款有什么好处吗	0
32214	怎样才能开通花呗收款	花呗开通后怎么收款	0
32215	花呗提前分期还款扣不扣手续费	花呗账单分期提前还款要手续费吗	1
32216	蚂蚁花呗怎么看零时额度	怎么职消花呗	0
32217	花呗一直显示登录超时是怎么回事	花呗登录老是提示 登录超时 重新登录 怎么办	0
32218	我之前的手机号码注册了支付宝，现在换号码了，是不是不能用借呗了	之前的支付宝账号登录显示一直不存在，现在不想要了，但欠蚂蚁借呗的钱怎么还	0
32219	账单出来之后的第一个月把以后分期那几个月的都还了，还收之后那几个月手续费吗	我使用花呗分期购买一部手机，已入账，现在我只想把这个手机的剩余金额全部还清，可以吗	0
32220	我的蚂蚁借呗为什么额度还不提升	蚂蚁借呗的信誉度要怎么提升	0
32221	有两个支付宝，另一个号就不能开通花呗功能吗	我关了另一个，这个可以开通花呗吗	0
32222	花呗分期可以进行两次分期吗	蚂蚁花呗分期后还可以最低还款嘛	0
32223	已经还款为什么不能使用花呗	还款逾期还款，花呗不能用了	0
32224	我取消消息，花呗怎么也收钱	怎么取消花呗收款功能	0
32225	顺风车能用花呗吗	花呗可以用于滴滴吗	1
32226	蚂蚁借呗还款了怎么还显示下月还要还款	借呗还进去 为什么还显示还有	1
32227	如何知道花呗收钱开通申请是否成功	请帮我查查是否开通了花呗软件	0
32228	用花呗扣除了银行卡的钱，现在又还款	银行卡有扣款，但花呗还有账单	0
32229	逾期花呗欠的钱没还怎么办	我的花呗提示我有微贷产品没有还款有逾期	0
32230	我的花呗我还过了为什么余额度没恢复	花呗还完了为什么还说下个月还	0
32231	花呗退款的金额是否可以取出来	钱退回花呗，怎么取出来	0
32232	怎么知道我用花呗花在哪	我有花呗还款红包，在哪里查看，怎么使用	0
32233	怎么关闭信用卡支付协议	怎么关闭花呗	0
32234	我开通花呗付款了，怎么不能用了	开通花呗不使用花呗的钱可以吗	0
32235	我信用分够了 为什么用不了花呗	为啥我信用够了不能用花呗	1
32236	花呗只能绑定银行卡还款	花呗还款，没输入密码，就自动从银行卡扣款了	0
32237	为什么游戏充值不能使用花呗了 值钱还可以	游戏充值怎么不支持花呗支付了	1
32238	怎么取消花呗自动还款	花呗自动扣款可以取消	1
32239	借呗不使用能提升额度吗	借呗可以升额度么？怎么升	0
32240	网商贷可以更换为为借呗吗	如何从借呗转换为网商贷	0
32241	花呗里面可以多存钱么	可以用花呗里的钱吃饭了	0
32242	是否进行大学生认证后不能开通借呗	借呗认证后怎么查询是否开通	0
32243	借呗可以暂停使用吗	蚂蚁借呗可以分几次还款吗	0
32244	这些消费都是咱们支付宝替我花的呗	这个我都是用花呗付款的吗	0
32245	另一个帐号花呗已经关闭，新帐号能开吗	一个账号关闭花呗，另一个账号能开通吗	1
32246	电费交费不能用花呗	交电费，不能用花呗了吗	1
32247	我就为什么这个借呗这么久了不长	为什么我的借呗一直不张	1
32248	借唄可以綁定信用卡嗎	借呗可以绑定信用卡吗	1
32249	这个退款了，为什么花呗账单还要还	我的花呗全部还完了，为什么还要还下个月的	1
32250	蚂蚁借呗不能用微信还款吗	花呗可不可以用微信还款	0
32251	可以开通花呗么	怎样快速开通花呗	1
32252	可以用积分换花呗分期付款的手续费吗	花呗分期需要手续费拿	0
32253	花呗可以重新启用吗	花呗冻结多久可以重新启用	1
32254	关闭花呗后，在如何开通	花呗冻结后再次开通	0
32255	二维吗付款可以用花呗不	花呗可以在实体店二维码消费吗	0
32256	蚂蚁借呗还款从余额宝里扣吗	余额可以自动还借呗吗	0
32257	花呗能享受极速退款吗	花呗分期付款可以享受极速退款吗	0
32258	用花呗买东西退款退到哪里	我用的花呗，还款，就是上次用的买东西，但是我的钱已经还了多少东西，我像退款了，他说退退过了，但是我看不到钱在哪里	1
32259	我进货的钱刚还了花呗不能用了	花呗不给用，也只有去用京东白条了	0
32260	蚂蚁借呗怎么找人代付	花呗找他人代付	0
32261	我的花呗多少额度	花呗还有多少可以提神额度	0
32262	我的花呗已经还清款了	花呗还没有还款，为什么账单已经显示扣钱了	0
32263	我用花呗买的手机，为什么就变成了自动关闭交易了	我的花呗打开后会自动关闭，是什么原因	0
32264	借呗关了还完会开吗	借呗还清还能在借吗	0
32265	我怎么会被冻结花呗	花呗怎么会冻结	1
32266	花呗的账号是不是支付宝账号	我的支付宝账号就是我现有的手机号码，为什么花呗显示的是别的号码	0
32267	我问问支付宝有电话吗	话说一个淘宝账户只能绑定一个支付宝吗	0
32268	为什么花呗里还有额度 却不支持付款	有花呗，有可用额度，为什么不能用	1
32269	蚂蚁借呗为什么最长期限是六个月	蚂蚁借呗，怎么不是借***个月，只可以借***个月而已	1
32270	蚂蚁借呗怎么关闭	我的借呗是怎么开通的	0
32271	使用花呗卖家会看到付款方式吗	从付款方式中删除花呗	0
32272	借呗的信息可以删除吗	蚂蚁借呗里边的记录可不可以删除？是已结清的记录	0
32273	不用花呗了	我是花呗逾期了要多久才可以用	0
32274	我的花呗多久可以重新试用	我的蚂蚁花呗额度什么时候可以用	0
32275	花吧怎么分期	我的花呗怎么不能分期还款了	0
32276	蚂蚁花呗是做什么的	花呗收钱是干什么的	0
32277	花呗支不支持线下消费	你的账户暂不支持花呗	0
32278	花呗积分可用于什么	花呗可用于那些方面	0
32279	app花呗服务窗在哪	花呗是核对在哪	0
32280	显示是现在的手机号那为什么淘宝又用不了支付宝的花呗，淘宝的积分又进不了支付宝	花呗为什么淘宝能用支付宝不能用	0
32281	余额宝不自动还款蚂蚁借呗	余额宝自动还款借贝	0
32282	线下商家怎么开花呗收款	商家支持花呗 有收款限额吗	0
32283	蚂蚁借呗能借款提现吗	可以提现到借呗吗	0
32284	实在不好意思，借呗逾期了	借呗还了为什还逾期	0
32285	借呗最高额度能到多少	蚂蚁借呗最高金额是多少	1
32286	花呗的手机号不是现在的手机号	花呗绑定的手机号跟支付宝是一个吗	0
32287	为什么我的蚂蚁借呗不能用，上面显示可以用***	为什么我经常使用支付宝却不能申请借呗	0
32288	蚂蚁借呗申请额度还没有提交。怎么合同都签好了	蚂蚁借呗，怎么选择先息后本。说明里有这种方式，但签合同里面确没有	0
32289	蚂蚁借呗还款有信息提醒吗	蚂蚁借呗到还款日，会提醒吗	1
32290	怎么样提升蚂蚁借呗	我的蚂蚁借呗怎么提额度呀	1
32291	我没有选择用花呗，为什么把钱给我退到花呗里面	为什么我不能用花呗付款	0
32292	借呗里面的公积金密码是什么意思	申请蚂蚁借呗，里面的公积金是什么	0
32293	为什么使用不了蚂蚁借呗	我信用很好，为什么借呗没有额度	0
32294	可以停用蚂蚁借呗吗	取消蚂蚁借呗找谁取消	0
32295	刚刚一笔***元花呗自动扣款的是扣什么的	花呗自动扣款***元 我想知道这是苹果商店里购买的什么	0
32296	用蚂蚁花呗怎么退款	用花呗分期买的衣服退款了怎么算	0
32297	借呗没有了	没有见到蚂蚁借呗	0
32298	收款吗，花呗收款有限额吗	商家花呗收款有额度吗	1
32299	我的花呗怎么提升不了	蚂蚁借呗怎么提升额度	0
32300	蚂蚁借呗可以在不满足条件的情况下主动被邀请开通么	我满足开通蚂蚁借呗的条件吗	0
32301	我的花呗封了好久了，为什么现在还不能用	怎么不能使用花呗购物了	0
32302	支付宝花呗可以改号码吗	花呗可以改绑定手机号码吗	1
32303	国庆借呗领红包	蚂蚁借呗点我领红包大概啥时候领	0
32304	花呗逾期一天会不会有什么影响	花呗不还产生什么影响	0
32305	花呗怎么提前还清分期的	花呗分期怎么提前全部还清	1
32306	我的花呗为什么额度低的让人发指	为什么借呗会调低额度	0
32307	我的花呗还款金额有误怎么办	为什么我淘宝退款了。 花呗还款金额没减	0
32308	花呗怎么取消，怎么取消	我这有个花呗，我想把它取消了，要怎么取消，谢谢	1
32309	花呗还款后 有额度	花呗额度修改时间	0
32310	为什么我开通了花呗收款和信用卡收款但还是不支持信用卡付款	我的花呗为什么不能开通收款	0
32311	用花呗怎么支付给朋友	我用支付宝俩个月了，怎么还是***的花呗	0
32312	帮我永久关闭花呗	我想永久关闭我的花呗	1
32313	花呗有么好处	朋友帮还花呗有什么好处	0
32314	如果提前还了还要用就是下个月九号	如果这个月这一天用花呗，是下个月的今天还款吗	0
32315	是不是花呗没还款就不可以用借呗	是不是因为蚂蚁花呗没还所以开不了借呗	1
32316	自己怎么提升借呗额度	借呗怎么能快速提高额度	1
32317	我做车能用花呗吗	用花呗支付的单车	0
32318	借呗已经还款，为什么负面记录还在	花呗已经还款 怎么还有负面记录	0
32319	花呗最低还款不是有利息吗	我本期花呗是否已经还完最低还款额了？我看不太懂	0
32320	借呗钱怎么没有到银行卡上	借呗后银行卡的存款为什么没有增加	0
32321	花呗红包在哪儿	花呗、红包会退回来吗	0
32322	花呗不能用在美团了吗	美团为什么不能花呗	1
32323	花呗临时余额	花呗摇临时额度	0
32324	用花呗支付的共享单车押金怎么退还	我共享单车当时用花呗付的	0
32325	借呗分期从那里扣	借呗到账会分期吗	0
32326	蚂蚁借呗什么时候能提现钱到卡上	蚂蚁借呗的钱能提现嘛	0
32327	要什么时候才能开通花呗	我大约什么时候可以开通花呗	1
32328	花呗逾期还款什么时候能再使用	我的花呗什么时候开通	0
32329	以后，如果我花呗还能用吗，就是我的意	我就想问现在我的花呗是正常使用状态吗	0
32330	淘宝商家支付花呗付款，可是付款时不能使用花呗	不是现在淘宝买同学花呗使用不了了	0
32331	蚂蚁借呗还完了什么时候恢复额度	蚂蚁借呗停用后何时能恢复	0
32332	银行卡还借呗限制	招商银行蚂蚁借呗还款限额是多少	0
32333	花呗认证失败怎么办	为什么我的花呗老是提示认证失败	1
32334	蚂蚁借呗能先利后本的还吗	借呗有先息后本吗	1
32335	我刚买的时候直接花呗付款***了	和我在花呗里还款时候 选择分期还款	0
32336	用花呗分期付款买了一样东西 退款后花呗会扣钱吗	花呗分期商品退货了	0
32337	蚂蚁借呗的额度能不能降低	能不能降低，借呗额度	0
32338	还花呗银行卡被重复扣款	银行卡扣款为什么会退到花呗	0
32339	双十一花呗显示未入账金额与实际不符	蚂蚁花呗金额和账单金额不符	1
32340	借呗怎么才可以再用	如何使借呗可用	1
32341	直接点击借呗，然后借款两万，分十二月还，显示的利息为一千三百多，具体的还款日没看	借两万分***个月等额等息每个月还多少	0
32342	我这花呗能不能开了	花呗不能用了，可不可以重新开通	0
32343	蚂蚁借呗十二月还款怎么选	借呗怎么自己设置还款时间	0
32344	用蚂蚁花呗，商家说没有收到钱	花呗付完钱后，商家没收到钱	1
32345	蚂蚁借呗最多能分多少期	现在蚂蚁借呗只能分***期和***期还吗	1
32346	我的花呗已经还了 为什么退款还退回到花呗	投诉花呗，明明退款已到账，还显示还款	0
32347	为什么我的蚂蚁借呗还是贷不了款	蚂蚁借呗怎么样借款	0
32348	花呗账单分期后下月的花呗账单还可以分期吗	花呗可以分月还款	0
32349	可是我的支付宝都登不了被冻结了，怎么解除	我之前有，然后换了个支付宝	0
32350	我的花呗不能在超市便利店使用	超市能用花呗不	0
32351	我手机丢了。想还花呗。记不住了怎么办	手机丢失，但是急用借呗怎么办	0
32352	花呗到期会自动扣款吗	花呗里有钱会自动还款吗	1
32353	使用花呗最低还款后操作 会影响信用度么	花呗还了最低还款额之后	0
32354	网商贷和蚂蚁借呗哪个好用	蚂蚁借呗是不是和网商贷是一样的	0
32355	***现在能不能进花呗	我的身份证过期，现在身份认证不了，没办法还花呗	0
32356	我点开，我的，怎么没有花呗	付款选项里没有花呗怎么办	0
32357	借呗借一天利息	借呗是每个月都有利息吗	0
32358	我淘宝店铺要开通花呗支付	花呗不是谁想用谁开通吗	0
32359	嘀嘀快车能不能用花呗	携程消费能用花呗吗	0
32360	我的花呗收款怎么不自持	为什么我不符合花呗收钱的条件	1
32361	蚂蚁借呗每月什么还款	我蚂蚁借呗借的钱还进去了 为什么没恢复额度	0
32362	借呗当前还款怎么不能提前操作还款	借呗想提前还款怎么还	0
32363	我想关闭借呗	关闭蚂蚁借呗	1
32364	有收钱码为啥顾客用不了花呗付款	我已开通二维码收款的花呗，信用卡支付功能。为什么客人不能用花呗，信用卡支付	0
32365	使用花呗会不会被记错金额	花呗不使用会付费吗	0
32366	我说我有没有开通花呗	我有开通花呗的资格了吗	0
32367	花呗分期后可以选择性提前还款吗	花呗己经分期的经额可以部分提前还款吗	0
32368	我花呗还清了不能申请吗	我花呗不了 你能不能帮我恢复回来	0
32369	我用花呗为什么还扣我支付宝上的钱，你	我加油站加油扫的支付宝，扫了之后，银行卡钱少了，花呗也扣了，为什么，扣我两次	0
32370	银行卡绑定不了花呗，怎么办	绑定了银行卡了怎么还是用不了花呗	0
32371	花呗分期服务商在哪里	花呗分期服务商	0
32372	蚂蚁借呗借三万元利息一个月是多少	借呗***的话利息多少	1
32373	蚂蚁借呗可以借三年的吗	借呗可以借三个月吗	0
32374	在淘宝买东西能用花呗吗	淘宝卖东西不可以用支付宝花呗吗	1
32375	花呗账号能否合并	如何合并花呗账户	1
32376	花呗还款日是***号之前，包括***号么	花呗上说九号之前还款 包不包括九号	1
32377	我得花呗什么时候提升额度	花呗额度提升会是什么时候	1
32378	花呗还款必须要用手机端吗	蚂蚁花呗还款只能在手机操作么	1
32379	怎么隐藏手机淘宝里的花呗	想把我的花呗隐藏	1
32380	为什么借呗提前还款显示不了额度	借呗提前一个月还款	0
32381	信用卡花呗收款码咋作	花呗收款大额收款	0
32382	花呗分期过后如何一次性还清	花呗分期以后怎么一次性还清	1
32383	收钱码为什么收不了别人花呗支付	为什么我的收钱码只能收三百以内的花呗	0
32384	上个月借呗还了多少钱	我的借呗应还多少	0
32385	为什么我的蚂蚁借呗额度三千我只借了两千上面显示我没有信用额度	为什么之前有蚂蚁借呗的入口，现在没有了	0
32386	多久才能通过蚂蚁借呗审核	借呗第一次审核不通过，要等多久才能审核	0
32387	借呗还款时间问题	借呗还款日期多少号	0
32388	为什么我花呗点进去不能分期	付款时为什么花呗不能分期	1
32389	信用度多少才可以开通花呗	芝麻信用分是多少可以开通花呗	0
32390	比如说这次我花呗要还*** 这***里面有个裤子是***元 我把裤子退货退款了 也退到花呗到账了 那我应该还是还*** 还是***	我用蚂蚁花呗购买了一个淘宝订单 退款收到	0
32391	如何消除花呗逾期负面几率	花呗负面记录多久能消除	0
32392	我要啥时候才能开通花呗	我什么时候用花呗了	0
32393	我的借呗给我把额度取消了	而且我的借呗一直没开通过	0
32394	比如我***号刷花呗，要到下个月的***号还款吗	这个月过了九号用花呗是到下个月还还是下下个月	1
32395	我以前有借呗现在怎么没有额度了	借呗还了款为什么显示没有额度	0
32396	分期期间还可以用花呗付款码	借呗到期还款了，可以选择分期或最低还款吗	0
32397	使用花呗钱后，如何还款	如何还花呗钱	0
32398	花呗逾期不能用什么时候可以用	我花呗有逾期了，后来还了，可以用吗	0
32399	花呗分期后下一期还可以分期吗	花呗上个月分期后，这个月还可以分期吗	0
32400	花呗还临时额度	花呗能不能给我***临时额度	0
32401	花呗交话费为什么会退款	用花呗手机充值，为何会退款	1
32402	可以两次花呗分期吗	花呗，能分期付款吗	0
32403	我用了花呗，但没有看到花呗的字样，怎么还花呗	我支付宝上面没有花呗，功能怎么搞	0
32404	为什么银行卡已经付款但是花呗还是要还款	为什么我的银行卡不能还花呗的钱了	0
32405	花呗分期活动卷哪里看	花呗分期免息券在哪里兑换	0
32406	花呗能自动还款	我的花呗怎么自动还款了	1
32407	花呗未出账跟已出账啥意思	花呗以出账和未出账	1
32408	蚂蚁借呗放款中能撤回吗	我的蚂蚁借呗一直显示在放款中是怎么回事	0
32409	不缺钱有必要开通花呗吗	开通花呗用验证码吗	0
32410	怎么用不了花呗购买	我怎么才能解约花呗 我不用	0
32411	电费支持花呗付款吗	花呗支持怎么支付不了	0
32412	我现还能用花呗吗	这笔钱是我用支付宝付的还是用的花呗	0
32413	花呗标识收钱码	商家收款码 花呗	1
32414	我的花呗账户冻结呀怎么	花呗账户被冻结怎么样才能解冻	0
32415	我得借呗借款没到 显示已经借款成功了	我的借呗钱还了，为什么还显示没还	0
32416	借呗怎么能提高到一万	蚂蚁借呗怎样提	0
32417	我的花呗怎么不能缴费	花呗交不了费	1
32418	为什么没有看到花呗账单分期	我用积分换了花呗分期券 没看到在哪儿 怎么用	0
32419	花呗收款是有额度的？那要怎么提高这个花呗收款的额度	怎么提高花呗的收款额度	0
32420	怎样才可以让支付宝收款二维码花呗	可以现金加花呗支付吗	0
32421	换个手机号开通花呗	怎么跟换开通花呗的支付宝	0
32422	如何永久关闭蚂蚁借呗	我想要永久关闭借呗	1
32423	水电费不用用花呗付款吗	花呗能否水电费	0
32424	蚂蚁借呗要怎样才能使用	要怎样使用才能开借呗	0
32425	我的花呗怎么看不到账单	我收到信息，花呗要我还款，我一看支付宝花呗关闭了	0
32426	花呗余额能都用玩吗	在支付宝能用花呗吗	0
32427	花呗礼包是临时额度吗	花呗临时额度为什么会失效	0
32428	我的蚂蚁借呗是还了的，为什么还会提示我没有还	借呗还款不了	0
32429	淘宝使用花呗在哪关闭短信	关闭花呗支付短信验证码	0
32430	做个花呗收钱码	花呗支付宝收款码	0
32431	花呗可以重新选额度	花呗可以关掉领时额度吗	0
32432	为什么我的借呗没额度，但是我信用不低	为什么信用额度高花呗额度低	0
32433	花呗最低还款次月还可以继续吗	花呗还最低款后利息怎么算	0
32434	花呗不支持大额支付	收款码不能收花呗支付	0
32435	系统什么时候再次评估借呗	借呗系统评估多久才能完	0
32436	我的花呗是什么意思，我怎么还欠钱了	退回的钱，为什么没在花呗里	0
32437	花呗还款期超过几天，会收利息费吗	花呗按归还日期归还有利息吗	0
32438	龙江银行绑在支付宝上，然后就可以还蚂蚁花呗里的分期	蚂蚁借呗支持龙江银行卡还款么	0
32439	我怎样可以使用蚂蚁花呗	我还想用花呗怎么办	1
32440	不还花呗，会影响借呗吗	修改手机号码，会影响花呗的评估吗	0
32441	我想知道我的借呗干嘛关闭了	我想关闭借呗可以吗	0
32442	不让余额宝自动还花呗	花呗只能用余额宝还款吗	0
32443	蚂蚁借呗为何变成了网商贷	网商贷突然变成借呗的原因	0
32444	申请借呗时候 为什么提醒说 今天人已经满了 让我明天再来	为什么我申请好了同意了为什么我的借呗显示不出来	0
32445	我的花呗账户不是我的号码怎么更改	电话号码更改了，怎么花呗的号码没有改过来	0
32446	收钱码和借呗有什么影响吗	收钱码和蚂蚁花呗	0
32447	买手机分期花呗得有多少钱	花呗分期最多能分多少期	0
32448	花呗支付支付宝里有钱会自动扣款吗	花呗还款会从支付宝扣吗	0
32449	信用分***可以开通花呗吗	新注册用户立刻可以开通花呗的吗	0
32450	花呗在美团用不了怎么回事	花呗为什么不可以，用美团	1
32451	查询借呗本月账单	能帮我查借呗的逾期账单吗	0
32452	怎么开通花呗额度	新开通花呗如何提额	0
32453	一号开通花呗啥时候还款	今天开通花呗今天买什么时候还款	1
32454	收货了怎么拿还花呗的钱	花呗朋友怎么帮我还	0
32455	花呗安全核实不成功	花呗安全验证	0
32456	蚂蚁借呗，***千***每月还多少钱	我这个月蚂蚁借呗还多少钱	0
32457	我的借呗上怎么没有点我	我的借呗开通了怎么又关闭了	0
32458	上个月使用蚂蚁花呗分期付款，这个月还可以使用吗	分期还款期间还能用花呗付款吗	1
32459	取消信用卡和花呗收款	商家码信用卡和花呗收钱没影响吧	0
32460	花呗还款的扣款顺序怎么查	怎么看花呗未还金额	0
32461	为什么我不可以开通花呗收款码	之前用的号码开通了花呗，号码不用了怎么办	0
32462	借呗可以多次借，一起还吗	现在还可以开通借呗吗	0
32463	我的借呗不小心提前还款了	蚂蚁借呗提前还款手续费多少	0
32464	我这边店铺开通花呗+信用卡支付问题	怎么开通信用卡与花呗服务	0
32465	密付不能用花呗吗	密付能不能用花呗或借呗	0
32466	蚂蚁借呗随借随还吗	蚂蚁借呗都还掉，然后在借可以吧	0
32467	花呗可以收款么	花呗能不能在手机上收款	1
32468	我的花呗不能用了	我的蚂蚁花呗分期不可用	0
32469	我是在还花呗的时候扣了***次款	我的钱被蚂蚁花呗扣了	0
32470	如何购买花呗免息券	花呗购物分期免息券	0
32471	能帮我恢复花呗额度吗	现在还了花呗会恢复吗	0
32472	借呗的期限能更改吗	我的借呗还款日能不能更改	1
32473	逾期之后多长时间能恢复花呗	花呗逾期后多会才能再用	1
32474	如何取消邀请朋友还花呗	邀请朋友帮忙换花呗怎么删除	0
32475	用花呗付款最多付多少	我离使用花呗还差多少	0
32476	借呗可以先息后本吗	蚂蚁借呗如果借了***可以先还***吗	0
32477	收钱码商家怎么开通花呗付款	如何开通收款码里的信用卡和花呗收款功能	0
32478	我是需要支持花呗付款	蚂蚁花呗支持线下还款嘛	0
32479	申请退款，花呗收手续费吗	花呗退款后还收手续费吗	1
32480	蚂蚁借呗能不能不提现	蚂蚁借呗可以改日期吗？蚂蚁花呗可以提现到五万	0
32481	我在借呗借了钱，到了还款日。我这边已经显示银行扣钱成功，为什么还逾期了	我的蚂蚁借呗还款为什么不能用我的银行卡了	0
